url;txt;prix;surface;cp;type;pieces;chambres;date_vente;status
https://encheres-immo.com/annonce/maison-contemporaine-7-pieces-urt-64240-2877;Maison contemporaine 7 pièces Vente privée Vente terminée Urt - 64240 7 pièces 5 chambres;;;64240;Maison;7.0;5.0;;terminee
https://encheres-immo.com/annonce/vente-interactive-vincennes-rue-d-idalie-appartement-4-chambres-face-au-bois-balcon-vincennes-94300-729;Vente Interactive - Vincennes - Rue d'Idalie - Appartement 4 chambres - Face au bois - Balcon 1 860 000 € +22 % Vente terminée Vincennes - 94300 6 pièces 4 chambres;1860000.0;;94300;Appartement;6.0;4.0;;terminee
https://encheres-immo.com/annonce/maison-grandes-dependances-avec-jardin-clos-amange-39700-3379;MAISON + GRANDES DEPENDANCES AVEC JARDIN CLOS 95 000 € +0 % Vente terminée AMANGE - 39700 5 pièces 4 chambres;95000.0;;39700;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/nice-a-vendre-%E2%80%93-appartement-t3-avec-garage-double-balcon-nice-06000-4610;NICE À Vendre – Appartement T3 avec Garage - Double balcon 310 400 € +24 % Vente terminée NICE - 06000 3 pièces 2 chambres;310400.0;;6000;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/exclusivite-appartement-centre-historique-annecy-74000-4720;Exclusivité appartement centre historique Vente privée Vente terminée ANNECY - 74000 3 pièces 1 chambre;;;74000;Appartement;3.0;1.0;;terminee
https://encheres-immo.com/annonce/bar-brasserie-bourges-bourges-18000-223;BAR BRASSERIE BOURGES 88 000 € +4 % Vente terminée BOURGES - 18000 3 pièces 1 chambre;88000.0;;18000;Autre;3.0;1.0;;terminee
https://encheres-immo.com/annonce/toulouse-sept-deniers-maison-toulousaine-de-charme-blagnac-31700-1733;TOULOUSE SEPT DENIERS : maison toulousaine de charme 698 000 € +0 % Vente terminée BLAGNAC - 31700 5 pièces 4 chambres;698000.0;;31700;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/petite-cabane-ostreicole-face-aux-fortification-de-brouage-marennes-hiers-brouage-17320-1414;petite cabane ostréicole face aux fortifications de Brouage Vente privée Vente terminée Marennes-Hiers-Brouage - 17320 2 pièces;;;17320;Autre;2.0;;;terminee
https://encheres-immo.com/annonce/aimargues-%E2%80%93-belle-villa-4-pieces-avec-terrasse-et-jardin-un-veritable-havre-de-paix-aimargues-30470-1520;AIMARGUES – BELLE VILLA 4 PIÈCES AVEC TERRASSE ET JARDIN, UN VÉRITABLE HAVRE DE PAIX 220 000 € +5 % Vente terminée Aimargues - 30470 4 pièces 3 chambres;220000.0;;30470;Villa;4.0;3.0;;terminee
https://encheres-immo.com/annonce/local-a-vendre-habitation-pro-ou-commercial-colombes-92700-970;LOCAL À VENDRE - HABITATION, PRO OU COMMERCIAL 172 500 € +1 % Vente terminée Colombes - 92700 2 pièces 1 chambre;172500.0;;92700;Autre;2.0;1.0;;terminee
https://encheres-immo.com/annonce/appartement-en-rez-de-jardin-avec-jardin-privatif-proche-du-centre-historique-grasse-06130-2920;Appartement en rez-de-jardin avec jardin privatif, proche du centre historique 126 000 € +80 % Vente terminée GRASSE - 06130 2 pièces 1 chambre;126000.0;;6130;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/maison-garage-gan-64290-gan-64290-797;MAISON + GARAGE - GAN 64290 190 000 € +15 % Vente terminée GAN - 64290 3 pièces 2 chambres;;;64290;Maison;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-avec-terrain-et-dependance-monthureux-sur-saone-88410-2997;Maison avec terrain et dépendance 72 000 € +0 % Vente terminée MONTHUREUX SUR SAONE - 88410 7 pièces 5 chambres;72000.0;;88410;Maison;7.0;5.0;;terminee
https://encheres-immo.com/annonce/appartement-2-pieces-a-la-colmiane-avec-loggia-%E2%80%93-ideal-pour-les-vacances-valdeblore-06420-795;Appartement 2 Pièces à La Colmiane avec loggia – Idéal pour les vacances 81 000 € +5 % Vente terminée VALDEBLORE - 06420 2 pièces 1 chambre;81000.0;;6420;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/quartier-viarme-studio-nantes-44000-3527;Quartier Viarme, studio 67 500 € +35 % Vente terminée Nantes - 44000 1 pièce 1 chambre;67500.0;;44000;Appartement;;1.0;;terminee
https://encheres-immo.com/annonce/vm298-company39427ltu-margny-les-compiegne-60280-2297;VM298-COMPANY39427LTU 396 000 € +1 % Vente terminée Margny-lès-Compiègne - 60280 5 pièces 3 chambres;396000.0;;60280;Autre;5.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-175-m2-grange-doussard-doussard-74210-860;Maison 175 m² + grange - DOUSSARD Vente privée Vente terminée DOUSSARD - 74210 7 pièces 4 chambres;;175.0;74210;Maison;7.0;4.0;;terminee
https://encheres-immo.com/annonce/appartement-t1-30m2-marseille-13002-3570;APPARTEMENT T1 30M2 112 000 € +87 % Vente terminée MARSEILLE - 13002 1 pièce;2112000.0;;13002;Appartement;;;;terminee
https://encheres-immo.com/annonce/vm1664-teamfi-thiers-63300-3832;VM1664-TEAMFI 15 000 € +1400 % Vente terminée Thiers - 63300 4 pièces;15000.0;;63300;Autre;4.0;;;terminee
https://encheres-immo.com/annonce/maison-avec-terrain-et-potentiel-d-amenagement-contrexeville-88140-3271;Maison avec terrain et potentiel d'aménagement 121 000 € +22 % Vente terminée CONTREXEVILLE - 88140 5 pièces 4 chambres;121000.0;;88140;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/a-vendre-maison-de-charme-a-20mn-de-la-mer-corseul-22130-4234;À VENDRE : Maison de charme à 20mn de la mer, 192 500 € +1 % Vente terminée CORSEUL - 22130 5 pièces 3 chambres;192500.0;;22130;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/aigues-mortes-charmante-maison-de-ville-avec-garage-et-cour-aigues-mortes-30220-434;AIGUES-MORTES - CHARMANTE MAISON DE VILLE AVEC 2 GARAGES ET COUR 347 000 € +8 % Vente terminée Aigues-Mortes - 30220 4 pièces 3 chambres;347000.0;;30220;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-2-pieces-34m2-quartier-villette-part-dieu-villeurbanne-69100-824;Appartement 2 pièces 34m2 Quartier villette Part-Dieu 123 000 € +7 % Vente terminée Villeurbanne - 69100 2 pièces 1 chambre;123000.0;;69100;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/saint-laurent-d-aigouze-charmante-maison-de-village-saint-laurent-d-aigouze-30220-436;SAINT LAURENT D'AIGOUZE - CHARMANTE MAISON DE VILLAGE 132 000 € +33 % Vente terminée Saint Laurent d'Aigouze - 30220 1 pièce 1 chambre;132000.0;;30220;Maison;;1.0;;terminee
https://encheres-immo.com/annonce/corps-de-ferme-4-chambres-jardin-dependances-proche-bonneval-pre-saint-evroult-28800-353;Corps de ferme 4 chambres, jardin, dépendances - Proche Bonneval 164 000 € +2 % Vente terminée Pré-Saint-Evroult - 28800 5 pièces 4 chambres;164000.0;;28800;Autre;5.0;4.0;;terminee
https://encheres-immo.com/annonce/maison-3-appartements-et-cave-jardin-argenteuil-95100-670;MAISON 3 APPARTEMENTS ET CAVE JARDIN 342 000 € +4 % Vente terminée Argenteuil - 95100 7 pièces 5 chambres;342000.0;;95100;Appartement;7.0;5.0;;terminee
https://encheres-immo.com/annonce/appartement-t5-de-132-m2-a-renover-lyon-69002-2550;Appartement T5 de 132 m² à rénover 505 000 € +10 % Vente terminée LYON - 69002 5 pièces 3 chambres;505000.0;132.0;69002;Appartement;5.0;3.0;;terminee
https://encheres-immo.com/annonce/vente-interactive-appartement-3-pieces-50m2-jardin-25m2-annecy-annecy-74000-1472;VENTE INTERACTIVE - APPARTEMENT 3 PIECES - 50M² - JARDIN 25M² - ANNECY-LE-VIEUX / SECTEUR BROGNY Vente privée Vente terminée ANNECY-LE-VIEUX - 74940 3 pièces 2 chambres;;50.0;74940;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-5-pieces-avec-vue-degagee-montfermeil-93370-781;Maison 5 pièces avec vue dégagée 250 000 € +6 % Vente terminée Montfermeil - 93370 5 pièces 3 chambres;250000.0;;93370;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/vm307-company39427ltu-tracy-le-mont-60170-1846;VM307-COMPANY39427LTU 214 000 € +20 % Vente terminée Tracy-le-Mont - 60170 6 pièces 3 chambres;214000.0;;60170;Autre;6.0;3.0;;terminee
https://encheres-immo.com/annonce/vente-interactive-appartement-t3-terrasse-et-piscine-villeurbanne-69100-380;Vente interactive appartement T3, terrasse et piscine 187 500 € +25 % Vente terminée VILLEURBANNE - 69100 3 pièces 2 chambres;187500.0;;69100;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-clamart-34m2-clamart-92140-505;Appartement - Clamart - 34m² 215 000 € +2 % Vente terminée Clamart - 92140 2 pièces;215000.0;34.0;92140;Appartement;2.0;;;terminee
https://encheres-immo.com/annonce/a-vendre-a-belvedere-lot-de-grange-terrain-attenant-belvedere-06450-4931;À VENDRE à Belvédère: Lot de GRANGE + TERRAIN ATTENANT 24 000 € +33 % Vente terminée Belvédère - 06450 1 pièce;24000.0;;6450;Terrain;;;;terminee
https://encheres-immo.com/annonce/maison-ceintrey-ceintrey-54134-3203;Maison CEINTREY Vente privée Vente terminée CEINTREY - 54134 5 pièces 2 chambres;;;54134;Maison;5.0;2.0;;terminee
https://encheres-immo.com/annonce/t2-53m2-plateau-a-renover-coeur-quartier-saint-jean-lyon-69005-3304;T2 53m² plateau à rénover cœur quartier Saint-Jean 206 000 € +11 % Vente terminée Lyon - 69005 2 pièces 1 chambre;206000.0;53.0;69005;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/grand-t4-traversant-avec-2-balcons-et-parking-securise-pierrefitte-sur-seine-93380-3433;Grand T4 traversant avec 2 balcons et parking sécurisé 175 000 € +6 % Vente terminée PIerrefitte-sur-Seine - 93380 4 pièces 3 chambres;175000.0;;93380;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/loft-74m2-plateau-d-environ-135m2-pau-64000-396;LOFT 74m² + plateau d'environ 135m² 82 000 € +2 % Vente terminée PAU - 64000 1 pièce;82000.0;74.0;64000;Appartement;;;;terminee
https://encheres-immo.com/annonce/t2-centre-ville-30m2-avec-balcon-cave-pau-64000-3152;T2 centre ville 30m² avec balcon +cave 49 000 € +4 % Vente terminée PAU - 64000 2 pièces 1 chambre;49000.0;30.0;64000;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/ensemble-immobilier-avec-maison-a-renover-grange-et-parcelle-en-bord-de-loir-%E2%80%93-a-freteval-freteval-41170-4559;Ensemble immobilier avec maison à rénover, grange et parcelle en bord de Loir – À Fréteval 30 000 € +50 % Vente terminée Fréteval - 41170 3 pièces 2 chambres;30000.0;;41170;Maison;3.0;2.0;;terminee
https://encheres-immo.com/annonce/va1924-company39427ltu-margny-les-compiegne-60280-1636;VA1924-COMPANY39427LTU 78 000 € +13 % Vente terminée Margny-lès-Compiègne - 60280 2 pièces 1 chambre;78000.0;;60280;Autre;2.0;1.0;;terminee
https://encheres-immo.com/annonce/t3-a-renover-secteur-universite-pau-pau-64000-1480;T3 à rénover Secteur Université PAU 78 500 € +40 % Vente terminée PAU - 64000 3 pièces 2 chambres;78500.0;;64000;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-de-charme-avec-grand-jardin-et-dependances-montvicq-03170-2847;Maison de charme avec grand jardin et dépendances 90 000 € +50 % Vente terminée MONTVICQ - 03170 4 pièces 3 chambres;90000.0;;3170;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/vt060-company39427ltu-coudun-60150-192;VT060-COMPANY39427LTU 66 000 € +18 % Vente terminée Coudun - 60150;66000.0;;60150;Autre;;;;terminee
https://encheres-immo.com/annonce/maison-a-etage-7-pieces-avecjardin-nantes-44100-1496;MAISON A ETAGE 7 PIECES AVEC JARDIN Vente privée Vente terminée Nantes - 44100 7 pièces 4 chambres;;;44100;Maison;7.0;4.0;;terminee
https://encheres-immo.com/annonce/vm290-company39427ltu-noyon-60400-3809;VM290-COMPANY39427LTU 69 000 € +41 % Vente terminée Noyon - 60400 5 pièces 3 chambres;69000.0;;60400;Autre;5.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-a-vendre-quartier-du-port-des-oursinieres-vue-mer-le-pradet-83220-2302;Maison à Le Pradet, quartier du Port des Oursinières. Vente privée Vente terminée Le Pradet - 83220 4 pièces 3 chambres;;;83220;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/special-investisseurs-2-appartements-a-vesoul-vesoul-70000-3248;special investisseurs: 2 appartements à Vesoul 85 500 € +7 % Vente terminée vesoul - 70000 6 pièces 4 chambres;85500.0;;70000;Appartement;6.0;4.0;;terminee
https://encheres-immo.com/annonce/plateau-en-triplex-de-100m2-saint-laurent-d-agny-69440-1902;Plateau en triplex de 100m2 Vente privée Vente terminée Saint-Laurent-d’Agny - 69440 4 pièces 3 chambres;;;69440;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-3-chambres-proche-centre-les-gets-les-gets-74260-1987;Appartement 3 Chambres - Centre Les Gets Vente privée Vente terminée Les gets - 74260 4 pièces 3 chambres;;;74260;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/va1923-company39427ltu-margny-les-compiegne-60280-4289;VA1923-COMPANY39427LTU 48 000 € +23 % Vente terminée Margny-lès-Compiègne - 60280 1 pièce;48000.0;;60280;Autre;;;;terminee
https://encheres-immo.com/annonce/residence-fermee-appartement-type-3-de-60-m2-avec-place-de-parking-vitrolles-13127-501;Résidence Fermée, Appartement Type 3 de 60 m2 avec place de parking 192 500 € +7 % Vente terminée VITROLLES - 13127 3 pièces 2 chambres;192500.0;;13127;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-avec-1450-m2-de-terrain-fontenoy-les-chateau-88240-4714;Maison avec 1450 m2 de terrain 91 100 € +38 % Vente terminée FONTENOY LES CHATEAU - 88240 5 pièces 4 chambres;91100.0;;88240;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/exclusivite-maison-de-bourg-6-pieces-a-finir-de-renover-aux-portes-de-tours-la-membrolle-sur-choisille-37390-4402;Exclusivité Maison de Bourg 6 pièces à finir de rénover aux portes de Tours Vente privée Vente terminée La Membrolle-sur-Choisille - 37390 6 pièces 4 chambres;;;37390;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/bertrand-saint-jean-de-luz-64500-4534;BERTRAND 115 000 € +16 % Vente terminée Saint-Jean-de-Luz - 64500 1 pièce;115000.0;;64500;Autre;;;;terminee
https://encheres-immo.com/annonce/maison-individuelle-a-hettange-grande-hettange-grande-57330-4052;Maison individuelle à Hettange-Grande 409 000 € +3 % Vente terminée Hettange-Grande - 57330 6 pièces 4 chambres;409000.0;;57330;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/avec-cour-privative-idealement-place-92m2-surface-sol-marseille-13002-1985;Avec cour privative, idéalement placé ! 92m2 surface sol. 195 000 € +3 % Vente terminée MARSEILLE - 13002 3 pièces 2 chambres;195000.0;;13002;Autre;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-4-pieces-avec-jardin-a-renover-noisy-le-sec-93130-2123;Maison 4 pièces avec jardin à rénover 301 000 € +2 % Vente terminée Noisy-le-Sec - 93130 4 pièces 3 chambres;301000.0;;93130;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-t5-piscine-la-fare-les-oliviers-13580-12;La Fare les Oliviers - Maison T5 Piscine Vente privée Vente terminée la Fare les Oliviers - 13580 5 pièces 4 chambres;;;13580;Appartement;5.0;4.0;;terminee
https://encheres-immo.com/annonce/propriete-de-4160-m2-avec-maison-et-dependance-remiremont-88200-336;Propriété de 4160 m2 avec maison et dépendance 99 000 € +11 % Vente terminée REMIREMONT - 88200 5 pièces 3 chambres;99000.0;;88200;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/t3-en-residence-recente-avec-balcon-et-loggia-saint-priest-69800-133;T3 en résidence récente avec balcon et loggia Vente privée Vente terminée Saint-Priest - 69800 3 pièces 2 chambres;;;69800;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/91320-wissous-appartement-les-vergers-de-wissous-excellent-etat-lumineux-balcon-parking-double-dpe-c-wissous-91320-4995;91320 - WISSOUS - APPARTEMENT - LES VERGERS DE WISSOUS - EXCELLENT ÉTAT - LUMINEUX - BALCON - PARKING DOUBLE - DPE C 279 000 € +16 % Vente terminée Wissous - 91320 3 pièces 2 chambres;279000.0;;91320;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-t2-dax-40100-4267;Appartement T2 106 000 € +25 % Vente terminée DAX - 40100 2 pièces 1 chambre;2106000.0;;40100;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/appartement-1-piece-menton-06500-1680;Appartement 1 pièce 151 040 € +4 % Vente terminée MENTON - 06500 1 pièce;151040.0;;6500;Appartement;;;;terminee
https://encheres-immo.com/annonce/appartement-3-piece-71m-villemomble-villemomble-93250-3861;Appartement 3 pièce 71m Villemomble 282 000 € +18 % Vente terminée Villemomble - 93250 3 pièces 2 chambres;282000.0;;93250;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/75011-paris-grand-studio-tres-lumineux-vue-degagee-cave-paris-75011-4401;75011 - PARIS - GRAND STUDIO - TRÈS LUMINEUX - VUE DÉGAGÉE - CAVE 215 000 € +8 % Vente terminée Paris - 75011 1 pièce;215000.0;;75011;Appartement;;;;terminee
https://encheres-immo.com/annonce/appartement-duplex-t3-a-renover-saint-paul-les-dax-saint-paul-les-dax-40990-143;Appartement Duplex T3 à rénover - Saint-Paul-lès-Dax 45 000 € +15 % Vente terminée Saint-Paul-lès-Dax - 40990 3 pièces 2 chambres;45000.0;;40990;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/alleins-maison-t5-piscine-alleins-13980-4809;ALLEINS MAISON T5 PISCINE 410 000 € +0 % Vente terminée ALLEINS - 13980 5 pièces 3 chambres;410000.0;;13980;Appartement;5.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-t5-piscine-salon-de-provence-13300-2384;MAISON T5 PISCINE 431 969 € +8 % Vente terminée SALON DE PROVENCE - 13300 5 pièces 3 chambres;431969.0;;13300;Appartement;5.0;3.0;;terminee
https://encheres-immo.com/annonce/enchere-privee-garage-ferme-ramonville-st-agne-ramonville-st-agne-31520-999;ENCHERE PRIVEE - Garage Fermé - Ramonville-St-Agne Vente privée Vente terminée Ramonville-St-Agne - 31520 1 pièce;;;31520;Autre;;;;terminee
https://encheres-immo.com/annonce/maison-a-renover-de-3-pieces-avec-jardin-a-rochecorbon-rochecorbon-37210-3954;Maison à rénover de 3 pièces avec jardin à Rochecorbon 99 000 € +4 % Vente terminée Rochecorbon - 37210 3 pièces 2 chambres;99000.0;;37210;Maison;3.0;2.0;;terminee
https://encheres-immo.com/annonce/vente-villa-piscine-vue-mer-au-calme-hauteurs-mandelieu-tanneron-83440-4826;Vente villa piscine vue mer au calme hauteurs Mandelieu Vente privée Vente terminée tanneron - 83440 7 pièces 5 chambres;;;83440;Villa;7.0;5.0;;terminee
https://encheres-immo.com/annonce/va2354-company39193zxy-colombes-92700-151;Appartement 3P dernier étage terrasse Colombes - VA2354 264 000 € +6 % Vente terminée Colombes - 92700 3 pièces 2 chambres;;;92700;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-l-hay-les-roses-4-pieces-l-hay-les-roses-94240-3487;Appartement L Hay Les Roses 4 pièces 179 500 € +6 % Vente terminée L HAY LES ROSES - 94240 4 pièces 3 chambres;179500.0;;94240;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/batiments-sur-terrain-d-environ-2-6-ha-blot-l-eglise-63440-3466;Bâtiments sur terrain d'environ 2.6 ha 50 000 € +11 % Vente terminée BLOT L'EGLISE - 63440 2 pièces;50000.0;;63440;Terrain;2.0;;;terminee
https://encheres-immo.com/annonce/vente-interactive-appartement-t3-standing-secteur-auchan-pau-64000-1940;VENTE INTERACTIVE : Appartement T3 standing - Secteur Auchan 125 000 € +25 % Vente terminée PAU - 64000 3 pièces 2 chambres;125000.0;;64000;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/duplex-78m2-avec-vue-en-hyper-centre-de-tours-tours-37000-2579;Duplex 78m2 avec vue en hyper centre de Tours 130 000 € +24 % Vente terminée Tours - 37000 3 pièces 2 chambres;130000.0;;37000;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/superbe-villa-meze-meze-34140-4050;Superbe Villa Mèze 665 000 € +9 % Vente terminée meze - 34140 5 pièces 4 chambres;665000.0;;34140;Villa;5.0;4.0;;terminee
https://encheres-immo.com/annonce/buchy-76750-cette-maison-3-pieces-bosc-roger-sur-buchy-76750-2794;Buchy 76750, cette maison 3 pièces 37 000 € +23 % Vente terminée BOSC ROGER SUR BUCHY - 76750 3 pièces 1 chambre;37000.0;;76750;Maison;3.0;1.0;;terminee
https://encheres-immo.com/annonce/appartement-residence-les-azalees-le-tampon-97430-3783;Appartement résidence les azalées Vente privée Vente terminée LE TAMPON - 97430 4 pièces 3 chambres;;;97430;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/saint-chamas-maison-9-pieces-7-chambres-garage-et-dependance%C2%A0-saint-chamas-13250-1910;Saint Chamas !!!! MAISON 9 PIÈCES 7 CHAMBRES GARAGE ET DEPENDANCE 444 000 € +8 % Vente terminée Saint Chamas - 13250 9 pièces 7 chambres;444000.0;;13250;Maison;9.0;7.0;;terminee
https://encheres-immo.com/annonce/eyguieres-maison-t5-avec-piscine-118m2-841m2-eyguieres-13430-2246;EYGUIÈRES - Maison T5 avec piscine - 118m² / 841m² 473 990 € +5 % Vente terminée Eyguières - 13430 5 pièces 4 chambres;473990.0;118.0;13430;Appartement;5.0;4.0;;terminee
https://encheres-immo.com/annonce/29360-clohars-carnoet-maison-85-m2-4-chambres-372-m2-terrain-clohars-carnoet-29360-1808;(29360 CLOHARS CARNOET ) MAISON 85 m² 4 chambres 372 m² terrain Vente privée Vente terminée Clohars- Carnoët - 29360 6 pièces 4 chambres;;85.0;29360;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/opportunite-maison-auto-financable-proche-disney-quincy-voisins-77860-5000;OPPORTUNITE ! Maison auto finançable proche Disney 416 000 € +5 % Vente terminée QUINCY VOISINS - 77860 8 pièces 6 chambres;416000.0;;77860;Maison;8.0;6.0;;terminee
https://encheres-immo.com/annonce/montferrand-le-chateau-maison-de-village-a-renover-montferrand-le-chateau-25-431;Montferrand le chateau: maison de village à renover 134 000 € +49 % Vente terminée montferrand le chateau - 00025 6 pièces;134000.0;;25;Maison;6.0;;;terminee
https://encheres-immo.com/annonce/vente-interactive-t1-a-renover-lyon-69007-3471;Vente interactive T1 à rénover 79 800 € +2 % Vente terminée LYON - 69007 1 pièce;79800.0;;69007;Appartement;;;;terminee
https://encheres-immo.com/annonce/grande-maison-familiale-individuelle-2993m2-terrain-yutz-57970-3479;Grande Maison Familiale Individuelle - 2993m² terrain 300 000 € +5 % Vente terminée Yutz - 57970 8 pièces 5 chambres;300000.0;2993.0;57970;Maison;8.0;5.0;;terminee
https://encheres-immo.com/annonce/maison-lyon-5-point-du-jour-lyon-69005-2513;Maison LYON 5 - Point du Jour Vente privée Vente terminée Lyon - 69005 5 pièces 3 chambres;;;69005;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-t3-centre-ville-vesoul-vesoul-70000-3946;Appartement T3 centre ville Vesoul 45 000 € +13 % Vente terminée vesoul - 70000 3 pièces 2 chambres;45000.0;;70000;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-100m2-sur-15-ares-de-terrain-kedange-sur-canner-57920-4761;Maison 100m² sur 15 ares de terrain 170 000 € +0 % Vente terminée Kedange sur Canner - 57920 5 pièces 3 chambres;170000.0;100.0;57920;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/exclusivite-alleins-maison-t4-pp-sur-255m2-de-terrain-alleins-13980-1668;EXCLUSIVITE ALLEINS - MAISON T4 PP sur 255m2 de terrain 302 000 € +1 % Vente terminée ALLEINS - 13980 4 pièces 3 chambres;302000.0;;13980;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-2-pieces-37m2-miramas-13140-2894;Appartement 2 pièces 37m² 110 000 € +10 % Vente terminée Miramas - 13140 2 pièces 1 chambre;110000.0;37.0;13140;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/belle-foret-de-production-de-douglas-de-20ha-au-coeur-du-morvan-alligny-en-morvan-58230-777;Belle forêt de production de douglas de 20ha au coeur du Morvan Vente privée Vente terminée alligny en morvan - 58230;;;58230;Autre;;;;terminee
https://encheres-immo.com/annonce/appoline-t4-chartrons-terrasse-bordeaux-33000-2709;APOLLINE - T4 CHARTRONS TERRASSE 449 000 € +12 % Vente terminée Bordeaux - 33000 4 pièces 3 chambres;449000.0;;33000;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/studio-ideal-pour-investissement-a-belvedere-belvedere-06450-927;Studio Idéal pour Investissement à Belvédère 34 000 € +21 % Vente terminée Belvédère - 06450 1 pièce;34000.0;;6450;Appartement;;;;terminee
https://encheres-immo.com/annonce/appartement-studio-27-m2-2eme-etage-sur-3-rueil-malmaison-92500-4928;Appartement studio 27 m². 2ème étage sur 3 157 500 € +5 % Vente terminée Rueil-Malmaison - 92500 1 pièce 1 chambre;3157500.0;27.0;92500;Appartement;;1.0;;terminee
https://encheres-immo.com/annonce/appartement-t3-calas-clos-de-l-auberge-calas-cabries-13480-3970;Appartement T3 Calas Clos de l'Auberge 290 000 € +12 % Vente terminée Calas Cabries - 13480 3 pièces 2 chambres;290000.0;;13480;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-familiale-valence-petit-charran-7-chambres-renovee-valence-26000-4935;Maison familiale VALENCE petit Charran, 7 chambres - rénovée 310 000 € +3 % Vente terminée VALENCE - 26000 9 pièces 7 chambres;310000.0;;26000;Maison;9.0;7.0;;terminee
https://encheres-immo.com/annonce/grande-maison-familiale-lumineuse-proche-des-commodites-et-ecoles-du-secteur-mareil-marly-78750-1613;Grande maison familiale, lumineuse, proche des commodités et écoles du secteur Vente privée Vente terminée MAREIL-MARLY - 78750 6 pièces 3 chambres;;;78750;Maison;6.0;3.0;;terminee
https://encheres-immo.com/annonce/56340-plouharnel-morbihan-appartement-3-pieces-51-m2-avec-box-et-place-de-parking-plouharnel-56340-562;56340 Plouharnel (Morbihan) Appartement T3 51 m² avec Box et place de parking Vente privée Vente terminée Plouharnel - 56340 3 pièces 2 chambres;;51.0;56340;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-edifiee-sur-sous-sol-complet-avec-4-chambres-laperriere-sur-saone-21170-106;maison édifiée sur sous sol complet avec 4 chambres 212 000 € +1 % Vente terminée Laperrière-sur-Saône - 21170 5 pièces 4 chambres;212000.0;;21170;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/appartement-3-pieces-courtry-77181-courtry-77181-77181-2377;Appartement 3 pièces - COURTRY (77181 210 000 € +6 % Vente terminée Courtry (77181) - 77181 3 pièces 2 chambres;;;77181;Appartement;3.0;2.0;;terminee
